dispositivo,idEvidencia,tipo_alarma,falso_positivo,resultado,url_video
00D201207B,478619,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/478619/1
00D201207B,478627,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/478627/1
00D201207B,478617,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/478617/1
00D201207B,478584,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/478584/1
00D201207B,476626,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/476626/1
00D201207B,476055,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/476055/1
00D201207B,475766,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475766/1
00D201207B,475379,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475379/1
00D201207B,475303,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475303/1
00D201207B,474904,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474904/1
00D201207B,474325,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474325/1
00D201207B,473716,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/473716/1
00D201207B,473388,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/473388/1
00D201207B,473329,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/473329/1
00D201207B,472478,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/472478/1
00D201207B,470491,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/470491/1
00D201207B,467608,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/467608/1
00D201207B,467601,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/467601/1
00D201207B,466611,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/466611/1
00D201207B,466570,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/466570/1
00D201207B,466562,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/466562/1
00D201207B,466481,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/466481/1
00D201207B,459729,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/459729/1
00D201207B,456320,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/456320/1
00D201207B,456318,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/456318/1
00D201207B,456232,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/456232/1
00D201207B,455597,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/455597/1
00D201207B,452582,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/452582/1
00D201207B,451223,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/451223/1
00D201207B,449727,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/449727/1
00D201207B,449690,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/449690/1
00D201207B,449455,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/449455/1
00D2012BE7,507810,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507810/1
00D2012BE7,507784,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507784/1
00D2012BE7,507700,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507700/1
00D2012BE7,507726,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507726/1
00D2012BE7,507547,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507547/1
00D2012BE7,507530,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507530/1
00D2012BE7,507486,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507486/1
00D2012BE7,507361,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507361/1
00D2012BE7,507052,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/507052/1
00D2012BE7,506790,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/506790/1
00D2012BE7,506735,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/506735/1
00D2012BE7,506534,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/506534/1
00D2012BE7,506483,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/506483/1
00D2012BE7,506482,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/506482/1
00D2012BE7,505919,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/505919/1
00D2012BE7,505502,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/505502/1
00D2012BE7,503307,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/503307/1
00D2012BE7,501847,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/501847/1
00D2012BE7,501848,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/501848/1
00D2012BE7,501846,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/501846/1
00D2012BE7,501298,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/501298/1
00D2012BE7,501282,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/501282/1
00D2012BE7,501281,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/501281/1
00D2012BE7,500737,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/500737/1
00D2012BE7,500770,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/500770/1
00D2012BE7,500493,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/500493/1
00D2012BE7,499915,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499915/1
00D2012BE7,499908,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499908/1
00D2012BE7,499819,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499819/1
00D2012BE7,499743,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499743/1
00D2012BE7,499666,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499666/1
00D2012BE7,499194,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499194/1
00D2012BE7,499101,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499101/1
00D2012BE7,498951,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/498951/1
00D2012BE7,498916,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/498916/1
00D2012BE7,497943,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/497943/1
00D2012BE7,497955,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/497955/1
00D2012BE7,483846,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/483846/1
00D2012BE7,483807,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/483807/1
00D2012BE7,499222,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/499222/1
00D2012BE7,483214,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/483214/1
00D2012BE7,482825,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/482825/1
00D2012BE7,492022,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/492022/1
00D2012BE7,482302,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/482302/1
00D2012BE7,481931,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/481931/1
00D2012BE7,481901,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/481901/1
00D2012BE7,481348,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/481348/1
00D2012BE7,481251,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/481251/1
00D2012BE7,480481,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/480481/1
00D2012BE7,480134,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/480134/1
00D2012BE7,479111,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/479111/1
00D2012BE7,479104,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/479104/1
00D2012BE7,478531,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/478531/1
00D2012BE7,477997,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/477997/1
00D2012BE7,477995,Pedestrian Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/477995/1
00D2012BE7,477992,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/477992/1
00D2012BE7,473802,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/473802/1
00D2012BE7,473454,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/473454/1
00D2012BE7,488788,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/488788/1
00D2012BE7,488760,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/488760/1
00D2012BE7,472111,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/472111/1
00D2012BE7,471305,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/471305/1
00D2012BE7,471304,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/471304/1
00D2012BE7,488730,Pedestrian Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D2012BE7/488730/1
00D201207B,475579,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475579/1
00D201207B,475519,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475519/1
00D201207B,475392,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475392/1
00D201207B,475300,Forward Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/475300/1
00D201207B,474911,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474911/1
00D201207B,474899,Forward Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474899/1
00D201207B,474895,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474895/1
00D201207B,474891,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474891/1
00D201207B,474442,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474442/1
00D201207B,474422,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474422/1
00D201207B,474409,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474409/1
00D201207B,474403,Lane departure,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474403/1
00D201207B,474395,Forward Collision Warning,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474395/1
00D201207B,474389,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474389/1
00D201207B,474388,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474388/1
00D201207B,474344,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474344/1
00D201207B,474339,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474339/1
00D201207B,474338,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474338/1
00D201207B,474329,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474329/1
00D201207B,474313,Forward Collision Warning,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474313/1
00D201207B,474269,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/474269/1
00D201207B,473934,Lane departure,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/473934/1
00D201207B,473918,Lane departure,0,ALERTA REAL,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/473918/1
00D201207B,473908,Lane departure,1,FALSO POSITIVO,https://strapi_cemex.gpstechserver.com/dispositivo/evidencias/vid/00D201207B/473908/1
